Date,EEM,EFA,GLD,IWM,QQQ,SPY,TLT
2016-03-10,26.00274658203125,41.41168975830078,121.5,93.05186462402344,97.34388732910156,169.11778259277344,98.58187103271484
2016-03-11,26.547475814819336,42.49406814575195,119.41000366210938,95.04586029052734,99.04596710205078,171.84689331054688,97.58578491210938
2016-03-14,26.38726043701172,42.40510559082031,117.87000274658203,94.79991149902344,99.21337890625,171.6265106201172,97.89225769042969
2016-03-15,26.01075553894043,42.00476837158203,117.95999908447266,93.32415771484375,99.17618560791016,171.34683227539062,97.9842529296875
2016-03-16,26.531450271606445,42.375450134277344,120.58999633789062,93.98300170898438,100.05974578857422,172.3384552001953,98.27539825439453
2016-03-17,27.116233825683594,42.701637268066406,120.12999725341797,95.42359924316406,100.00396728515625,173.43179321289062,98.68150329589844
2016-03-18,27.26042938232422,42.62750244140625,119.80000305175781,96.2844467163086,100.1606674194336,174.11329650878906,98.88835906982422
2016-03-21,27.31649398803711,42.56077575683594,118.95999908447266,96.05608367919922,100.552490234375,174.3603515625,98.12981414794922
2016-03-22,27.252416610717773,42.48664093017578,119.30999755859375,95.94186401367188,100.86030578613281,174.2666473388672,98.10679626464844
2016-03-23,26.787792205810547,42.05665969848633,116.61000061035156,94.16826629638672,100.03005981445312,173.11663818359375,99.21784973144531
2016-03-24,26.723711013793945,41.77494812011719,116.33000183105469,94.45020294189453,100.05806732177734,173.0398712158203,99.2561264038086
2016-03-28,26.81182861328125,42.02701187133789,116.5999984741211,94.56478118896484,99.91812133789062,173.14212036132812,99.38642120361328
2016-03-29,27.18032455444336,42.47922897338867,118.76000213623047,97.1903305053711,101.52264404296875,174.74366760253906,100.42842864990234
2016-03-30,27.460697174072266,42.798011779785156,117.0999984741211,97.19916534423828,102.01708221435547,175.5104217529297,99.37110137939453
2016-03-31,27.436662673950195,42.375450134277344,117.63999938964844,97.47227478027344,101.86778259277344,175.08448791503906,100.07601928710938
2016-04-01,27.35655403137207,41.923221588134766,116.93000030517578,97.90400695800781,102.94991302490234,176.2771453857422,100.33705139160156
2016-04-04,27.028120040893555,41.834259033203125,116.1500015258789,97.0846176147461,102.55813598632812,175.7063446044922,100.39847564697266
2016-04-05,26.49941062927246,41.01136016845703,117.66000366210938,95.9832763671875,101.56928253173828,173.95150756835938,101.49649047851562
2016-04-06,26.819843292236328,41.67857360839844,116.94000244140625,97.06698608398438,103.2391128540039,175.8511962890625,100.75930786132812
2016-04-07,26.283124923706055,41.0706672668457,118.61000061035156,95.75421905517578,101.75584411621094,173.74703979492188,102.0031967163086
2016-04-08,26.739734649658203,41.85650634765625,118.43000030517578,96.13306427001953,101.68122100830078,174.21554565429688,101.35821533203125
2016-04-11,27.08419418334961,41.878746032714844,120.02999877929688,95.83349609375,101.30809020996094,173.806640625,101.22774505615234
2016-04-12,27.50074577331543,42.501468658447266,120.05000305175781,96.86434173583984,102.156982421875,175.4252166748047,100.52896118164062
2016-04-13,27.989397048950195,43.17609786987305,118.7699966430664,98.95243835449219,103.46300506591797,177.19720458984375,100.8821792602539
2016-04-14,27.853219985961914,43.31696319580078,117.11000061035156,98.82910919189453,103.47230529785156,177.20574951171875,100.39847564697266
2016-04-15,27.693002700805664,43.22057342529297,117.91999816894531,99.07582092285156,103.21112823486328,177.00979614257812,101.25845336914062
2016-04-18,27.821178436279297,43.59125518798828,117.73999786376953,99.8247299194336,103.7614974975586,178.25360107421875,100.82073974609375
2016-04-19,28.24574089050293,44.34741973876953,119.58000183105469,99.90401458740234,103.12716674804688,178.81582641601562,100.5059814453125
2016-04-20,28.11757469177246,44.384490966796875,118.97000122070312,100.05380249023438,103.21112823486328,178.9862060546875,99.40033721923828
2016-04-21,27.837200164794922,44.11760711669922,119.41999816894531,99.55158233642578,103.22044372558594,178.0235595703125,98.80911254882812
2016-04-22,27.668975830078125,44.13985824584961,117.88999938964844,100.53839874267578,101.6625747680664,178.0235595703125,98.55571746826172
2016-04-25,27.49273681640625,43.917449951171875,118.2300033569336,99.8247299194336,101.6625747680664,177.71690368652344,98.1488265991211
2016-04-26,27.78913116455078,44.0731315612793,118.69999694824219,100.80271911621094,101.16814422607422,177.98098754882812,97.70346069335938
2016-04-27,27.957355499267578,44.10279083251953,119.04000091552734,101.15512084960938,100.35655975341797,178.34730529785156,98.67859649658203
2016-04-28,27.668975830078125,43.502288818359375,121.29000091552734,100.00093841552734,99.14383697509766,176.7286376953125,99.08553314208984
2016-04-29,27.54881477355957,43.31696319580078,123.6500015258789,99.10225677490234,98.6214599609375,175.77456665039062,99.33892822265625
2016-05-02,27.476716995239258,43.72468948364258,123.23999786376953,99.98330688476562,99.55432891845703,177.17166137695312,98.33870697021484
2016-05-03,26.699684143066406,43.00558853149414,122.95999908447266,98.34455108642578,98.63078308105469,175.62969970703125,99.5774154663086
2016-05-04,26.26710319519043,42.50888442993164,122.20999908447266,97.53395080566406,97.9964370727539,174.64999389648438,100.1236343383789
2016-05-05,26.25908660888672,42.419918060302734,122.06999969482422,97.14627838134766,97.96846771240234,174.61590576171875,100.79296112060547
2016-05-06,26.29914093017578,42.53853988647461,123.18000030517578,97.718994140625,98.49085235595703,175.25482177734375,100.3621597290039
2016-05-09,25.962692260742188,42.44957733154297,120.6500015258789,98.00092315673828,98.7707290649414,175.39974975585938,100.67755889892578
2016-05-10,26.459354400634766,43.057472229003906,120.9800033569336,98.98771667480469,100.12336730957031,177.58056640625,100.68527221679688
2016-05-11,26.39527130126953,42.68681716918945,122.12000274658203,97.76303100585938,99.21846771240234,175.91937255859375,101.25460815429688
2016-05-12,26.323177337646484,42.67197799682617,121.16000366210938,97.24320220947266,98.780029296875,175.97048950195312,100.79296112060547
2016-05-13,25.850547790527344,42.234580993652344,121.70999908447266,96.60002136230469,98.4162368774414,174.4370574951172,101.77001190185547
2016-05-16,26.162961959838867,42.73870086669922,121.80000305175781,97.82470703125,99.6475830078125,176.1579132080078,100.89299774169922
2016-05-17,26.042802810668945,42.427337646484375,122.22000122070312,96.27400970458984,98.39759826660156,174.51368713378906,101.06221008300781
2016-05-18,25.78645896911621,42.44215393066406,120.0999984741211,96.77621459960938,98.75206756591797,174.56483459472656,99.6235580444336
2016-05-19,25.546131134033203,42.138206481933594,119.87000274658203,96.0008773803711,98.23902893066406,173.9600067138672,100.05438995361328
2016-05-20,25.802480697631836,42.48664093017578,119.70999908447266,97.61325073242188,99.32110595703125,175.05897521972656,100.13134002685547
2016-05-23,25.754413604736328,42.34577941894531,119.37000274658203,97.49871063232422,99.19051361083984,174.82041931152344,100.35443115234375
2016-05-24,26.018770217895508,42.96110153198242,117.30000305175781,99.50753784179688,101.17747497558594,177.0864715576172,99.90824890136719
2016-05-25,26.331188201904297,43.413330078125,116.9800033569336,100.08903503417969,101.90511322021484,178.2876434326172,99.53125762939453
2016-05-26,26.50742530822754,43.53194046020508,116.58000183105469,99.9744873046875,102.20362854003906,178.33880615234375,100.0467300415039
2016-05-27,26.49941062927246,43.487464904785156,115.62000274658203,100.97013092041016,102.73534393310547,179.10548400878906,99.90052032470703
2016-05-31,26.531450271606445,43.27989196777344,116.05999755859375,101.32252502441406,102.93124389648438,178.76470947265625,100.13902282714844
2016-06-01,26.51543617248535,43.24281692504883,115.94000244140625,102.00978088378906,102.94058227539062,179.13107299804688,100.54531860351562
2016-06-02,26.731721878051758,43.24281692504883,115.66999816894531,102.7939224243164,103.15512084960938,179.67628479003906,101.26995849609375
2016-06-03,27.140270233154297,43.5245361328125,118.87999725341797,102.17718505859375,102.67005157470703,179.1395721435547,102.71163940429688
2016-06-06,27.428653717041016,43.76917266845703,118.91999816894531,103.27851104736328,103.04319763183594,180.05113220214844,101.94841003417969
2016-06-07,27.67698097229004,44.087955474853516,118.81999969482422,103.57806396484375,102.78199005126953,180.3321990966797,102.19512176513672
2016-06-08,27.87725067138672,44.176918029785156,120.58000183105469,104.34457397460938,102.9592514038086,180.92005920410156,102.74247741699219
2016-06-09,27.556819915771484,43.63573455810547,121.25,103.67499542236328,102.79133605957031,180.67300415039062,103.4054946899414
2016-06-10,26.85988998413086,42.3680305480957,121.73999786376953,102.26527404785156,101.6252670288086,178.96067810058594,103.9065933227539
2016-06-13,26.48339080810547,41.752708435058594,122.63999938964844,101.15512084960938,100.77635192871094,177.58056640625,104.36914825439453
2016-06-14,26.39527130126953,41.08549118041992,122.7699966430664,100.86436462402344,100.77635192871094,177.23126220703125,104.29207611083984
2016-06-15,26.67564582824707,41.359798431396484,123.68000030517578,100.93485260009766,100.48717498779297,176.9842529296875,104.69296264648438
2016-06-16,26.579517364501953,41.44875717163086,122.37999725341797,100.92607116699219,100.78568267822266,177.51243591308594,105.20175170898438
2016-06-17,26.651611328125,41.85650634765625,123.94999694824219,100.49432373046875,99.60435485839844,176.85137939453125,104.54647064208984
2016-06-20,27.124248504638672,42.894386291503906,123.20999908447266,101.58684539794922,100.23101806640625,177.990234375,103.42859649658203
2016-06-21,27.33251953125,43.24281692504883,120.83999633789062,101.39301300048828,100.5490493774414,178.4955291748047,102.9505844116211
2016-06-22,27.40195655822754,43.21633529663086,120.9000015258789,100.99654388427734,100.30585479736328,178.20436096191406,103.12023162841797
2016-06-23,28.063993453979492,44.41175079345703,120.11000061035156,102.92608642578125,101.73692321777344,180.52503967285156,101.94072723388672
2016-06-24,26.360454559326172,40.598541259765625,126.0,99.01414489746094,97.5466079711914,174.0425262451172,104.67752075195312
2016-06-27,26.021358489990234,39.81925582885742,126.68000030517578,95.76300811767578,95.61045837402344,170.9254913330078,107.29100799560547
2016-06-28,26.78835678100586,40.86334991455078,125.31999969482422,97.24320220947266,97.70562744140625,174.0082550048828,107.51457214355469
2016-06-29,27.4665470123291,41.61236572265625,125.83999633789062,99.45465850830078,99.43596649169922,176.97125244140625,106.68970489501953
2016-06-30,27.741046905517578,42.23278045654297,126.47000122070312,101.30490112304688,100.58646392822266,179.38609313964844,107.08287048339844
2016-07-01,28.007474899291992,42.23278045654297,128.41000366210938,101.66614532470703,101.09154510498047,179.7628631591797,108.56962585449219
2016-07-05,27.410032272338867,41.41565704345703,129.47000122070312,100.16831970214844,100.4742202758789,178.4698486328125,109.9289321899414
2016-07-06,27.337366104125977,41.34000015258789,130.22999572753906,100.89566802978516,101.29733276367188,179.54025268554688,110.10660552978516
2016-07-07,27.26470375061035,41.17354202270508,129.74000549316406,101.10829162597656,101.59661102294922,179.42892456054688,110.09883880615234
2016-07-08,27.854080200195312,41.801517486572266,130.52000427246094,103.46479797363281,103.16798400878906,182.10073852539062,110.9098129272461
2016-07-11,28.120513916015625,42.41434860229492,129.2899932861328,104.66075897216797,103.75725555419922,182.74293518066406,109.93673706054688
2016-07-12,28.516122817993164,42.989356994628906,127.1500015258789,106.06051635742188,104.28107452392578,184.0703125,108.12940979003906
2016-07-13,28.467676162719727,42.94395446777344,128.32000732421875,105.64411926269531,104.02853393554688,184.0446319580078,109.4037857055664
2016-07-14,28.879432678222656,43.31468963623047,127.33000183105469,105.75044250488281,104.73936462402344,185.0721893310547,107.81267547607422
2016-07-15,28.814847946166992,43.095279693603516,126.83999633789062,106.04277038574219,104.57101440429688,184.8238983154297,106.88594818115234
2016-07-18,29.073204040527344,43.201210021972656,127.04000091552734,106.21993255615234,105.26316833496094,185.320556640625,106.78546905517578
2016-07-19,28.774473190307617,42.860740661621094,127.20999908447266,105.68840789794922,104.87966918945312,185.1321563720703,107.38788604736328
2016-07-20,28.9197998046875,43.246604919433594,125.38999938964844,106.37940979003906,106.10496520996094,185.90283203125,106.80093383789062
